,X,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins,Error_type,W2VReponseCueSim,W2VReponseTargetSim,averageSimToCue,averageSimToTarget
661,9638,1133.40000000014,<h1>muffin</h1><br><br><br> Please press space as soon as you recall the target.,32,14,10,CuePresentation,True,True,3,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,693,1283740,0.0-693.0,crumb,muffin,crumb,,,,1,,,,,,1,False,False,0.999999975253751,5,Correct,999.0,999.0,0.28760740522443595,0.2602076909925392
662,9778,3412.59999999963,<h1>floss</h1><br><br><br> Please press space as soon as you recall the target.,32,26,1,CuePresentation,False,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,993,1825180,0.0-993.0,0,floss,powder,,,,9,,,,,,0,True,False,0.48735431534364,3,Omission,999.0,999.0,0.2957891476438201,0.2269010704645045
663,9780,4306.5,<h1>taco</h1><br><br><br> Please press space as soon as you recall the target.,32,26,2,CuePresentation,False,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,997,1832233,0.0-997.0,dagger,taco,blimp,,,,22,,,,,,0,False,False,0.108886892854862,1,Intrusion,0.03744461320848426,0.1609416300017813,0.15412049994128874,0.16105108537330193
664,9782,3426.10000000009,<h1>blouse</h1><br><br><br> Please press space as soon as you recall the target.,32,26,3,CuePresentation,True,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1001,1839645,0.0-1001.0,skirt,blouse,skirt,,,,3,,,,,,1,False,False,0.999999967678032,5,Correct,999.0,999.0,0.24973980730274728,0.23473460409524166
665,9784,1198.10000000009,<h1>saucer</h1><br><br><br> Please press space as soon as you recall the target.,32,26,4,CuePresentation,True,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1005,1844275,0.0-1005.0,spoon,saucer,spoon,,,,21,,,,,,1,False,False,0.999999996637915,5,Correct,999.0,999.0,0.2842021357135849,0.2698861784950983
666,9786,2170.0,<h1>alpaca</h1><br><br><br> Please press space as soon as you recall the target.,32,26,5,CuePresentation,False,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1009,1850075,0.0-1009.0,lime,alpaca,yarn,,,,5,,,,,,0,True,False,0.730008656413105,4,Intrusion,0.28507125258703203,0.16667676478396787,0.23238090526820324,0.20784063175376327
667,9788,3440.5,<h1>arrow</h1><br><br><br> Please press space as soon as you recall the target.,32,26,6,CuePresentation,False,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1013,1856396,0.0-1013.0,dagger,arrow,walrus,,,,7,,,,,,0,True,False,0.213526926688011,2,Intrusion,0.5871134052625214,0.13603571543112639,0.25428273910420207,0.18933970308222275
668,9790,4210.29999999981,<h1>ship</h1><br><br><br> Please press space as soon as you recall the target.,32,26,7,CuePresentation,False,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1017,1863844,0.0-1017.0,0,ship,yacht,,,,17,,,,,,0,False,False,0.573249475065072,3,Omission,999.0,999.0,0.1217259573284111,0.04954424710495076
669,9792,1275.10000000009,<h1>chin</h1><br><br><br> Please press space as soon as you recall the target.,32,26,8,CuePresentation,True,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1021,1868032,0.0-1021.0,neck,chin,neck,,,,24,,,,,,1,False,False,0.664305571140951,4,Correct,999.0,999.0,0.22685788688103758,0.23479799682845376
670,9794,1316.10000000009,<h1>bird</h1><br><br><br> Please press space as soon as you recall the target.,32,26,9,CuePresentation,False,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1025,1872382,0.0-1025.0,cow,bird,crow,,,,4,,,,,,0,True,False,0.999999881451747,5,Intrusion,0.38818290852959875,0.38818290852959875,0.2610434283280294,0.24626429926555507
671,9796,1015.89999999991,<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.,32,26,10,CuePresentation,True,True,4,,,True,7_8_2023_13_49_1,670cl3b35l13wj1,html-keyboard-response,1029,1876584,0.0-1029.0,ankle,dagger,ankle,,,,2,,,,,,1,True,False,0.180840465787966,1,Correct,999.0,999.0,0.23203390993575318,0.1383462286305669
672,9889,1358.0,<h1>skirt</h1><br><br><br> Please press space as soon as you recall the target.,32,10,1,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,169,282595,0.0-169.0,blouse,skirt,blouse,,,,10,,,,,,1,False,True,0.999999967678032,5,Correct,999.0,999.0,0.2850279666619032,0.24530729993878497
673,9891,2726.0,<h1>tomato</h1><br><br><br> Please press space as soon as you recall the target.,32,10,2,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,173,289443,0.0-173.0,dough,tomato,dough,,,,3,,,,,,1,False,True,0.445283558369461,3,Correct,999.0,999.0,0.2278021506191427,0.22044527657747987
674,9893,1268.0,<h1>garlic</h1><br><br><br> Please press space as soon as you recall the target.,32,10,3,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,177,293802,0.0-177.0,cannon,garlic,cannon,,,,9,,,,,,1,True,True,0.114988934111725,1,Correct,999.0,999.0,0.20608228844036525,0.1748760761914478
675,9895,6788.0,<h1>hummus</h1><br><br><br> Please press space as soon as you recall the target.,32,10,4,CuePresentation,False,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,181,304490,0.0-181.0,0,hummus,slicer,,,,4,,,,,,0,True,True,0.500551068441678,3,Omission,999.0,999.0,0.2365075161243065,0.24702240723487245
676,9897,1573.0,<h1>taco</h1><br><br><br> Please press space as soon as you recall the target.,32,10,5,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,185,310067,0.0-185.0,blimp,taco,blimp,,,,1,,,,,,1,False,True,0.108886892854862,1,Correct,999.0,999.0,0.2001722847189054,0.14953550378055078
677,9899,1317.0,<h1>clasp</h1><br><br><br> Please press space as soon as you recall the target.,32,10,6,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,189,314562,0.0-189.0,target,clasp,target,,,,2,,,,,,1,True,True,0.263086746212108,2,Correct,999.0,999.0,0.26298330736770287,0.0700055093379492
678,9901,1277.0,<h1>kilt</h1><br><br><br> Please press space as soon as you recall the target.,32,10,7,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,193,319154,0.0-193.0,tiara,kilt,tiara,,,,7,,,,,,1,True,True,0.750416700964624,4,Correct,999.0,999.0,0.22451333974255105,0.14694811300502994
679,9903,981.0,<h1>mirror</h1><br><br><br> Please press space as soon as you recall the target.,32,10,8,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,197,324138,0.0-197.0,erasor,mirror,eraser,,,,6,,,,,,1,False,True,0.240063744300811,2,Correct,999.0,999.0,0.1917461132409592,-0.0002175353430666501
680,9905,5845.0,<h1>turtle</h1><br><br><br> Please press space as soon as you recall the target.,32,10,9,CuePresentation,False,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,201,333146,0.0-201.0,0,turtle,parrot,,,,8,,,,,,0,False,True,0.65206421477411,4,Omission,999.0,999.0,0.2213626329137033,0.20744133596700026
681,9907,1684.0,<h1>eagle</h1><br><br><br> Please press space as soon as you recall the target.,32,10,10,CuePresentation,True,True,1,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,205,337827,0.0-205.0,hawk,eagle,hawk,,,,5,,,,,,1,True,True,1.00000004736111,5,Correct,999.0,999.0,0.2341706238394694,0.19162454475493393
682,10029,3539.0,<h1>blind</h1><br><br><br> Please press space as soon as you recall the target.,32,20,1,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,457,765839,0.0-457.0,switch,blind,switch,,,,5,,,,,,1,True,True,0.252173754849272,2,Correct,999.0,999.0,0.1331190489612131,0.17916060751045917
683,10031,1500.0,<h1>coffee</h1><br><br><br> Please press space as soon as you recall the target.,32,20,2,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,461,771343,0.0-461.0,teabag,coffee,teabag,,,,7,,,,,,1,True,True,0.806588166583034,5,Correct,999.0,999.0,0.20240600652155435,0.16260162664420072
684,10033,1125.0,<h1>clove</h1><br><br><br> Please press space as soon as you recall the target.,32,20,3,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,465,775655,0.0-465.0,chili,clove,chili,,,,16,,,,,,1,False,True,0.713132070649667,4,Correct,999.0,999.0,0.22385739089941098,0.19166339252509723
685,10035,5628.0,<h1>ankle</h1><br><br><br> Please press space as soon as you recall the target.,32,20,4,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,469,784703,0.0-469.0,dagger,ankle,dagger,,,,10,,,,,,1,False,True,0.180840465787966,1,Correct,999.0,999.0,0.14232840884158252,0.24393603272187012
686,10037,3660.0,<h1>branch</h1><br><br><br> Please press space as soon as you recall the target.,32,20,5,CuePresentation,False,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,473,791303,0.0-473.0,0,branch,train,,,,4,,,,,,0,True,True,0.401947106568526,3,Omission,999.0,999.0,0.1285252348442649,0.11777436992540898
687,10039,1981.0,<h1>cocoon</h1><br><br><br> Please press space as soon as you recall the target.,32,20,6,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,477,796031,0.0-477.0,yogurt,cocoon,yogurt,,,,9,,,,,,1,True,True,0.135617011678999,1,Correct,999.0,999.0,0.2479536988277411,0.1515101445484417
688,10041,2884.0,<h1>sheath</h1><br><br><br> Please press space as soon as you recall the target.,32,20,7,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,481,803143,0.0-481.0,knife,sheath,knife,,,,2,,,,,,1,True,True,0.735375776651981,4,Correct,999.0,999.0,0.3026240227410711,0.25552615173280735
689,10043,3252.0,<h1>neck</h1><br><br><br> Please press space as soon as you recall the target.,32,20,8,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,485,809135,0.0-485.0,chin,neck,chin,,,,1,,,,,,1,False,True,0.664305571140951,4,Correct,999.0,999.0,0.24987230789469542,0.2060765715946735
690,10045,3003.0,<h1>skunk</h1><br><br><br> Please press space as soon as you recall the target.,32,20,9,CuePresentation,False,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,489,814983,0.0-489.0,0,skunk,rope,,,,8,,,,,,0,False,True,0.323396853922166,2,Omission,999.0,999.0,0.2798875746451518,0.28449968506943973
691,10047,1940.0,<h1>shorts</h1><br><br><br> Please press space as soon as you recall the target.,32,20,10,CuePresentation,True,True,2,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,493,819479,0.0-493.0,raft,shorts,raft,,,,14,,,,,,1,False,True,0.213414433174442,2,Correct,999.0,999.0,0.1768224691179473,0.18542801956653515
692,10199,4285.0,<h1>ring</h1><br><br><br> Please press space as soon as you recall the target.,32,30,1,CuePresentation,False,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,825,1369458,0.0-825.0,0,ring,prism,,,,3,,,,,,0,False,True,0.359066430514316,2,Omission,999.0,999.0,0.23072360719577445,0.15818685176170671
693,10201,4860.0,<h1>possum</h1><br><br><br> Please press space as soon as you recall the target.,32,30,2,CuePresentation,True,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,829,1377001,0.0-829.0,slime,possum,slime,,,,13,,,,,,1,False,True,0.299240600347622,2,Correct,999.0,999.0,0.24634238144847886,0.3120547316654268
694,10203,2126.0,<h1>squid</h1><br><br><br> Please press space as soon as you recall the target.,32,30,3,CuePresentation,True,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,833,1382554,0.0-833.0,fish,squid,fish,,,,9,,,,,,1,True,True,0.752440606490791,4,Correct,999.0,999.0,0.2765393648086872,0.25212253945357566
695,10205,3171.0,<h1>hinge</h1><br><br><br> Please press space as soon as you recall the target.,32,30,4,CuePresentation,False,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,837,1388673,0.0-837.0,knob,hinge,racket,,,,12,,,,,,0,False,True,0.649333502230905,4,Intrusion,0.5439063660007885,0.47357296305142044,0.24618175853619956,0.21184778719149291
696,10207,8260.0,<h1>money</h1><br><br><br> Please press space as soon as you recall the target.,32,30,5,CuePresentation,False,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,841,1399865,0.0-841.0,0,money,wand,,,,28,,,,,,0,False,True,0.215125963179727,2,Omission,999.0,999.0,0.133801386126074,0.17250287483119572
697,10209,3595.0,<h1>cookie</h1><br><br><br> Please press space as soon as you recall the target.,32,30,6,CuePresentation,True,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,845,1407081,0.0-845.0,cereal,cookie,cereal,,,,20,,,,,,1,False,True,0.432807624318706,3,Correct,999.0,999.0,0.23882794599232318,0.244104358782186
698,10211,1180.0,<h1>cake</h1><br><br><br> Please press space as soon as you recall the target.,32,30,7,CuePresentation,True,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,849,1411794,0.0-849.0,scone,cake,scone,,,,5,,,,,,1,True,True,1.00000003206391,5,Correct,999.0,999.0,0.27861724048485725,0.2661796061472874
699,10213,1588.0,<h1>bonsai</h1><br><br><br> Please press space as soon as you recall the target.,32,30,8,CuePresentation,True,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,853,1416601,0.0-853.0,tulip,bonsai,tulip,,,,4,,,,,,1,True,True,0.549562972213874,3,Correct,999.0,999.0,0.2051673389285051,0.22086305004496148
700,10215,1612.0,<h1>gauze</h1><br><br><br> Please press space as soon as you recall the target.,32,30,9,CuePresentation,True,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,857,1421898,0.0-857.0,shelf,gauze,shelf,,,,2,,,,,,1,True,True,0.379523785471593,2,Correct,999.0,999.0,0.29952149408904977,0.23681683678518925
701,10217,1990.0,<h1>binder</h1><br><br><br> Please press space as soon as you recall the target.,32,30,10,CuePresentation,True,True,3,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,861,1426849,0.0-861.0,weed,binder,weed,,,,7,,,,,,1,True,True,0.193818930259629,1,Correct,999.0,999.0,0.2141724364541658,0.20610573379094294
702,10303,2085.0,<h1>kitten</h1><br><br><br> Please press space as soon as you recall the target.,32,8,1,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1017,1663528,0.0-1017.0,beetle,kitten,beetle,,,,1,,,,,,1,False,True,0.316639554830722,2,Correct,999.0,999.0,0.2248370754221036,0.24210437748316993
703,10305,2060.0,<h1>root</h1><br><br><br> Please press space as soon as you recall the target.,32,8,2,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1021,1668608,0.0-1021.0,squash,root,squash,,,,5,,,,,,1,True,True,0.246029577781375,2,Correct,999.0,999.0,0.196181895860517,0.1525783050719995
704,10307,1013.0,<h1>bear</h1><br><br><br> Please press space as soon as you recall the target.,32,8,3,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1025,1672432,0.0-1025.0,grass,bear,grass,,,,8,,,,,,1,False,True,0.150062414002164,1,Correct,999.0,999.0,0.1595545479531428,0.270235808414549
705,10309,3093.0,<h1>grill</h1><br><br><br> Please press space as soon as you recall the target.,32,8,4,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1029,1678336,0.0-1029.0,monkey,grill,monkey,,,,3,,,,,,1,False,True,0.0769030395339553,1,Correct,999.0,999.0,0.19232976440654903,0.2499590175738721
706,10311,3773.0,<h1>vacuum</h1><br><br><br> Please press space as soon as you recall the target.,32,8,5,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1033,1685935,0.0-1033.0,filter,vacuum,filter,,,,4,,,,,,1,True,True,0.614644204708111,4,Correct,999.0,999.0,0.20832993781032547,0.1576899980323892
707,10313,1309.0,<h1>worm</h1><br><br><br> Please press space as soon as you recall the target.,32,8,6,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1037,1690072,0.0-1037.0,leech,worm,leech,,,,7,,,,,,1,True,True,0.809647988325674,5,Correct,999.0,999.0,0.30967039066707386,0.26430523748903034
708,10315,1236.0,<h1>rosary</h1><br><br><br> Please press space as soon as you recall the target.,32,8,7,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1041,1695391,0.0-1041.0,altar,rosary,altar,,,,6,,,,,,1,False,True,0.461896339092241,3,Correct,999.0,999.0,0.07299634069162335,0.0923908858363491
709,10317,1130.0,<h1>bolt</h1><br><br><br> Please press space as soon as you recall the target.,32,8,8,CuePresentation,True,True,4,,,True,29_8_2023_11_11_18,68hbg16p64061zj,html-keyboard-response,1045,1699248,0.0-1045.0,towel,bolt,towel,,,,2,,,,,,1,True,True,0.275631401009094,2,Correct,999.0,999.0,0.1925131323779553,0.20386459243074043
710,10452,3557.20000004768,<h1>lamp</h1><br><br><br> Please press space as soon as you recall the target.,32,24,1,CuePresentation,False,True,1,,,True,11_8_2023_14_23_48,6k7rj20u5zv246a,html-keyboard-response,281,576388,0.0-281.0,,lamp,candle,,,,4,,,,,,0,True,True,0.698749663319853,4,Omission,999.0,999.0,0.23750666795790054,0.2453128954860106
711,10454,13049.4000000954,<h1>amber</h1><br><br><br> Please press space as soon as you recall the target.,32,24,2,CuePresentation,True,True,1,,,True,11_8_2023_14_23_48,6k7rj20u5zv246a,html-keyboard-response,285,596444,0.0-285.0,ora,amber,orange,,,,12,,,,,,1,False,True,0.999999963859867,5,Correct,999.0,999.0,0.3031394839075857,0.2879903430390579
712,10456,4559.60000014305,<h1>pipe</h1><br><br><br> Please press space as soon as you recall the target.,32,24,3,CuePresentation,True,True,1,,,True,11_8_2023_14_23_48,6k7rj20u5zv246a,html-keyboard-response,289,606968,0.0-289.0,pap,pipe,paper,,,,16,,,,,,1,False,True,0.258097566940599,2,Correct,999.0,999.0,0.2276246840144132,0.17397642452010195
713,10458,4212.59999990463,<h1>turtle</h1><br><br><br> Please press space as soon as you recall the target.,32,24,4,CuePresentation,True,True,1,,,True,11_8_2023_14_23_48,6k7rj20u5zv246a,html-keyboard-response,293,616196,0.0-293.0,par,turtle,parrot,,,,10,,,,,,1,False,True,0.65206421477411,4,Correct,999.0,999.0,0.20328284738984317,0.19531658399216778
714,10460,6723.69999980927,<h1>tulip</h1><br><br><br> Please press space as soon as you recall the target.,32,24,5,CuePresentation,True,True,1,,,True,11_8_2023_14_23_48,6k7rj20u5zv246a,html-keyboard-response,297,629116,0.0-297.0,bon,tulip,bonsai,,,,7,,,,,,1,True,True,0.549562972213874,3,Correct,999.0,999.0,0.2101895426217147,0.17799659006191715
715,10462,3117.0,<h1>buggy</h1><br><br><br> Please press space as soon as you recall the target.,32,24,6,CuePresentation,True,True,1,,,True,11_8_2023_14_23_48,6k7rj20u5zv246a,html-keyboard-response,301,636772,0.0-301.0,car,buggy,cart,,,,3,,,,,,1,False,True,0.428620405334395,3,Correct,999.0,999.0,0.18167956949494812,0.2069194861730697
