"X","rt","stimulus","key_press","ListLength","Trial_index","Phase","correct","ExperimentalPhase","Block","word1","word2","save","date","subject_id","trial_type","trial_index","time_elapsed","internal_node_id","response","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","Stimulus_type","TrialType","timeMs","timeMin","score","correct_01","validTrials","validID","W2VWordPairsSim","SimBins","Error_type"
12564,1399.5,"<h1>ramp</h1><br><br><br> Please press space as soon as you recall the target.",32,14,6,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",357,601261,"0.0-357.0","noose","ramp","noose",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",0.322929995896929,2,"Correct"
12566,3767,"<h1>coal</h1><br><br><br> Please press space as soon as you recall the target.",32,14,7,"CuePresentation",FALSE,"True",2,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",361,607841,"0.0-361.0","","coal","globe",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","True",0.0521687423182363,1,"Omission"
12568,1660.59999996424,"<h1>leash</h1><br><br><br> Please press space as soon as you recall the target.",32,14,8,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",365,616524,"0.0-365.0","drink","leash","drink",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.108463556475143,1,"Correct"
12570,1198.30000001192,"<h1>cello</h1><br><br><br> Please press space as soon as you recall the target.",32,14,9,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",369,620610,"0.0-369.0","violin","cello","violin",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.808485246694099,5,"Correct"
12572,1934.5,"<h1>snake</h1><br><br><br> Please press space as soon as you recall the target.",32,14,10,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",373,627145,"0.0-373.0","koala","snake","koala",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.674045570966141,4,"Correct"
12712,12169.0999999642,"<h1>shorts</h1><br><br><br> Please press space as soon as you recall the target.",32,26,1,"CuePresentation",FALSE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",673,1136222,"0.0-673.0","0","shorts","raft",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.213414433174442,2,"Omission"
12714,1271.80000001192,"<h1>crank</h1><br><br><br> Please press space as soon as you recall the target.",32,26,2,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",677,1140380,"0.0-677.0","pulley","crank","pulley",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.999999982961594,5,"Correct"
12716,1803.59999996424,"<h1>blimp</h1><br><br><br> Please press space as soon as you recall the target.",32,26,3,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",681,1145547,"0.0-681.0","taco","blimp","taco",NA,NA,NA,21,NA,NA,NA,NA,NA,1,"False","True",0.108886892854862,1,"Correct"
12718,1052.20000004768,"<h1>file</h1><br><br><br> Please press space as soon as you recall the target.",32,26,4,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",685,1149714,"0.0-685.0","folder","file","folder",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.761074923120327,4,"Correct"
12720,1944.30000001192,"<h1>chips</h1><br><br><br> Please press space as soon as you recall the target.",32,26,5,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",689,1154779,"0.0-689.0","potato","chips","potato",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.603917424192587,4,"Correct"
12722,2575.10000002384,"<h1>radish</h1><br><br><br> Please press space as soon as you recall the target.",32,26,6,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",693,1160795,"0.0-693.0","melon","radish","melon",NA,NA,NA,18,NA,NA,NA,NA,NA,1,"False","True",0.568227410855373,3,"Correct"
12724,5991.09999996424,"<h1>cobra</h1><br><br><br> Please press space as soon as you recall the target.",32,26,7,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",697,1169779,"0.0-697.0","coyote","cobra","coyote",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.579578025639824,3,"Correct"
12726,6568.5,"<h1>paint</h1><br><br><br> Please press space as soon as you recall the target.",32,26,8,"CuePresentation",FALSE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",701,1179746,"0.0-701.0","0","paint","makeup",NA,NA,NA,16,NA,NA,NA,NA,NA,0,"False","True",0.505935810169567,3,"Omission"
12728,6322.69999998808,"<h1>wrist</h1><br><br><br> Please press space as soon as you recall the target.",32,26,9,"CuePresentation",FALSE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",705,1188964,"0.0-705.0","elbow","wrist","knee",NA,NA,NA,11,NA,NA,NA,NA,NA,0,"False","True",0.669356171840164,4,"Intrusion"
12730,3591.89999997616,"<h1>cocoon</h1><br><br><br> Please press space as soon as you recall the target.",32,26,10,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",709,1195667,"0.0-709.0","yoghurt","cocoon","yogurt",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.135617011678999,1,"Correct"
12864,1375.69999998808,"<h1>panda</h1><br><br><br> Please press space as soon as you recall the target.",32,24,1,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",993,1722736,"0.0-993.0","tiger","panda","tiger",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",1.0000000621733,5,"Correct"
12866,30139.5,"<h1>pepper</h1><br><br><br> Please press space as soon as you recall the target.",32,24,2,"CuePresentation",FALSE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",997,1755800,"0.0-997.0","piper","pepper","game",NA,NA,NA,23,NA,NA,NA,NA,NA,0,"False","True",0.0586781382709476,1,"Intrusion"
12868,12863.3999999762,"<h1>possum</h1><br><br><br> Please press space as soon as you recall the target.",32,24,3,"CuePresentation",FALSE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1001,1771923,"0.0-1001.0","0","possum","slime",NA,NA,NA,19,NA,NA,NA,NA,NA,0,"False","True",0.299240600347622,2,"Omission"
12870,7586.40000003576,"<h1>filter</h1><br><br><br> Please press space as soon as you recall the target.",32,24,4,"CuePresentation",FALSE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1005,1782112,"0.0-1005.0","0","filter","vacuum",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","True",0.614644204708111,4,"Omission"
12872,1567.69999998808,"<h1>watch</h1><br><br><br> Please press space as soon as you recall the target.",32,24,5,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1009,1786894,"0.0-1009.0","sponge","watch","sponge",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.17659200800734,1,"Correct"
12874,15974.1999999881,"<h1>knife</h1><br><br><br> Please press space as soon as you recall the target.",32,24,6,"CuePresentation",FALSE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1013,1805750,"0.0-1013.0","0","knife","sheath",NA,NA,NA,8,NA,NA,NA,NA,NA,0,"False","True",0.735375776651981,4,"Omission"
12876,2966.59999996424,"<h1>barrel</h1><br><br><br> Please press space as soon as you recall the target.",32,24,7,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1017,1811476,"0.0-1017.0","crane","barrel","crane",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.375189052412563,2,"Correct"
12878,1353.80000001192,"<h1>knob</h1><br><br><br> Please press space as soon as you recall the target.",32,24,8,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1021,1815639,"0.0-1021.0","button","knob","button",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","True",0.874543616124306,5,"Correct"
12880,1395.60000002384,"<h1>train</h1><br><br><br> Please press space as soon as you recall the target.",32,24,9,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1025,1820537,"0.0-1025.0","branches","train","branch",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.401947106568526,3,"Correct"
12882,2424.19999998808,"<h1>bikini</h1><br><br><br> Please press space as soon as you recall the target.",32,24,10,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_13_34_49","7v42p9cqep0nfpd","html-keyboard-response",1029,1825924,"0.0-1029.0","bison","bikini","bison",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","True",0.0439818995812783,1,"Correct"
12999,5870.09999847412,"<h1>sink</h1><br><br><br> Please press space as soon as you recall the target.",32,18,1,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",233,470628,"0.0-233.0","suit","sink","drain",NA,NA,NA,10,NA,NA,NA,NA,NA,0,"False","True",0.631240283731934,4,"Intrusion"
13001,6699.29999542236,"<h1>ramp</h1><br><br><br> Please press space as soon as you recall the target.",32,18,2,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",237,482281,"0.0-237.0","noose","ramp","noose",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.322929995896929,2,"Correct"
13003,2341.09999847412,"<h1>desk</h1><br><br><br> Please press space as soon as you recall the target.",32,18,3,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",241,488226,"0.0-241.0","toilet","desk","toilet",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","True",0.427165723387472,3,"Correct"
13005,1837.19999694824,"<h1>suit</h1><br><br><br> Please press space as soon as you recall the target.",32,18,4,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",245,494183,"0.0-245.0","sheet","suit","sheet",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.153411380957624,1,"Correct"
13007,1742.09999847412,"<h1>hummus</h1><br><br><br> Please press space as soon as you recall the target.",32,18,5,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",249,499852,"0.0-249.0","slicer","hummus","slicer",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","True",0.500551068441678,3,"Correct"
13009,1365.70000457764,"<h1>knife</h1><br><br><br> Please press space as soon as you recall the target.",32,18,6,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",253,505601,"0.0-253.0","sheath","knife","sheath",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.735375776651981,4,"Correct"
13011,2090.40000152588,"<h1>lime</h1><br><br><br> Please press space as soon as you recall the target.",32,18,7,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",257,511758,"0.0-257.0","hanger","lime","hanger",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.177170693013488,1,"Correct"
13013,2742.20000457764,"<h1>rosary</h1><br><br><br> Please press space as soon as you recall the target.",32,18,8,"CuePresentation",TRUE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",261,518394,"0.0-261.0","alter","rosary","altar",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.461896339092241,3,"Correct"
13015,5125.10000610352,"<h1>bumper</h1><br><br><br> Please press space as soon as you recall the target.",32,18,9,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",265,527406,"0.0-265.0","helmet","bumper","tank",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","True",0.337314081016891,2,"Intrusion"
13017,3397.09999847412,"<h1>visor</h1><br><br><br> Please press space as soon as you recall the target.",32,18,10,"CuePresentation",FALSE,"True",1,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",269,534810,"0.0-269.0","sheet","visor","helmet",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",1.0000000639651,5,"Intrusion"
13127,760.199996948242,"<h1>crank</h1><br><br><br> Please press space as soon as you recall the target.",32,16,1,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",489,953581,"0.0-489.0","pulley","crank","pulley",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.999999982961594,5,"Correct"
13129,977,"<h1>bikini</h1><br><br><br> Please press space as soon as you recall the target.",32,16,2,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",493,958328,"0.0-493.0","bison","bikini","bison",NA,NA,NA,15,NA,NA,NA,NA,NA,1,"False","True",0.0439818995812783,1,"Correct"
13131,4391.80000305176,"<h1>radish</h1><br><br><br> Please press space as soon as you recall the target.",32,16,3,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",497,968208,"0.0-497.0","melon","radish","melon",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.568227410855373,3,"Correct"
13133,3525.90000152588,"<h1>lamp</h1><br><br><br> Please press space as soon as you recall the target.",32,16,4,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",501,975233,"0.0-501.0","candle","lamp","candle",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.698749663319853,4,"Correct"
13135,2660.69999694824,"<h1>badger</h1><br><br><br> Please press space as soon as you recall the target.",32,16,5,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",505,981386,"0.0-505.0","acorn","badger","acorn",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.168680108473489,1,"Correct"
13137,1385.5,"<h1>chips</h1><br><br><br> Please press space as soon as you recall the target.",32,16,6,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",509,986220,"0.0-509.0","potato","chips","potato",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.603917424192587,4,"Correct"
13139,3823.80000305176,"<h1>cloak</h1><br><br><br> Please press space as soon as you recall the target.",32,16,7,"CuePresentation",FALSE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",513,994994,"0.0-513.0","pulley","cloak","chalk",NA,NA,NA,8,NA,NA,NA,NA,NA,0,"False","True",0.143585884717132,1,"Intrusion"
13141,3032.59999847412,"<h1>leech</h1><br><br><br> Please press space as soon as you recall the target.",32,16,8,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",517,1005014,"0.0-517.0","worm","leech","worm",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.809647988325674,5,"Correct"
13143,2575.30000305176,"<h1>leek</h1><br><br><br> Please press space as soon as you recall the target.",32,16,9,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",521,1010870,"0.0-521.0","roll","leek","roll",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.228290377679196,2,"Correct"
13145,2355.59999847412,"<h1>riser</h1><br><br><br> Please press space as soon as you recall the target.",32,16,10,"CuePresentation",TRUE,"True",2,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",525,1016376,"0.0-525.0","daisy","riser","daisy",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",0.210706341768224,2,"Correct"
13291,2380.5,"<h1>paint</h1><br><br><br> Please press space as soon as you recall the target.",32,28,1,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",841,1626127,"0.0-841.0","makeup","paint","makeup",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.505935810169567,3,"Correct"
13293,2084.90000152588,"<h1>crow</h1><br><br><br> Please press space as soon as you recall the target.",32,28,2,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",845,1632209,"0.0-845.0","bird","crow","bird",NA,NA,NA,24,NA,NA,NA,NA,NA,1,"False","True",0.999999881451747,5,"Correct"
13295,1952.80000305176,"<h1>berry</h1><br><br><br> Please press space as soon as you recall the target.",32,28,3,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",849,1637697,"0.0-849.0","pair","berry","pear",NA,NA,NA,26,NA,NA,NA,NA,NA,0,"False","True",0.83115578987111,5,"Intrusion"
13297,2313,"<h1>jersey</h1><br><br><br> Please press space as soon as you recall the target.",32,28,4,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",853,1645098,"0.0-853.0","shirt","jersey","shirt",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.649010826232407,4,"Correct"
13299,4072.80000305176,"<h1>mirror</h1><br><br><br> Please press space as soon as you recall the target.",32,28,5,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",857,1652611,"0.0-857.0","spool","mirror","eraser",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","True",0.240063744300811,2,"Intrusion"
13301,4071.5,"<h1>sand</h1><br><br><br> Please press space as soon as you recall the target.",32,28,6,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",861,1660752,"0.0-861.0","puddle","sand","puddle",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.676405431577326,4,"Correct"
13303,877.299995422363,"<h1>bacon</h1><br><br><br> Please press space as soon as you recall the target.",32,28,7,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",865,1665259,"0.0-865.0","hotdog","bacon","hotdog",NA,NA,NA,21,NA,NA,NA,NA,NA,1,"False","True",0.654814915149301,4,"Correct"
13305,1681.80000305176,"<h1>gravy</h1><br><br><br> Please press space as soon as you recall the target.",32,28,8,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",869,1670971,"0.0-869.0","grits","gravy","grits",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.999999922215502,5,"Correct"
13307,4584.80000305176,"<h1>seed</h1><br><br><br> Please press space as soon as you recall the target.",32,28,9,"CuePresentation",FALSE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",873,1679046,"0.0-873.0","fondue","seed","leaf",NA,NA,NA,22,NA,NA,NA,NA,NA,0,"False","True",0.449197073479032,3,"Intrusion"
13309,3311.30000305176,"<h1>clay</h1><br><br><br> Please press space as soon as you recall the target.",32,28,10,"CuePresentation",TRUE,"True",3,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",877,1686684,"0.0-877.0","tick","clay","tick",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.0153055198591734,1,"Correct"
13389,4220.29999542236,"<h1>block</h1><br><br><br> Please press space as soon as you recall the target.",32,6,1,"CuePresentation",FALSE,"True",4,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",1017,1947619,"0.0-1017.0","neck","block","kayak",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","True",0.234036216185256,2,"Intrusion"
13391,1609.30000305176,"<h1>taco</h1><br><br><br> Please press space as soon as you recall the target.",32,6,2,"CuePresentation",TRUE,"True",4,"","","True","27_8_2023_11_4_3","80g4butbe36tlj1","html-keyboard-response",1021,1952927,"0.0-1021.0","blimp","taco","blimp",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","True",0.108886892854862,1,"Correct"
